beginOffset,content,magnitude,score
112679,金額を考えると良い買い物だと思いました。,0.5,0.5
112739,あと耐久性は、使ってみないとです。,0.0,0.0
112790,ランニングしながら使ったのですが、問題なく使えました!,0.9,0.9
112869,コスパ良いです!,0.6,0.6
112891,充電ができません。,0.9,-0.9
112918,返品しました。,0.1,-0.1
112939,はじめてのノイズキャンセリング機能付き使用です。,0.1,0.1
113011,全体的に落ち着いた高音がカットされた。,0.7,0.7
113068,聞こえ方と感じました。,0.4,0.4
113101,金額を考えると良い買い物だと思いました。,0.5,0.5
113161,あと耐久性は、使ってみないとです。,0.0,0.0
113212,ランニングしながら使ったのですが、問題なく使えました!,0.9,0.9
113291,コスパ良いです!,0.6,0.6
113313,2つ購入致しましたが、問題なく使用しております。,0.7,0.7
113383,首にしっかりと引っかかるので落ちる事もなく助かっています。,0.9,0.9
113470,マグネットがついており使用しない時はぶらぶらしないのでいいと思います。,0.9,0.9
113575,追記2つ買いましたが、1つは音切れが激しく何度も相手から聞き返されます。,0.6,-0.6
113679,こちらに聞こえる分には良いのですが、相手が聞きにくそうです。,0.4,-0.4
113769,もう1つに関しては音楽を聴く程度の使用なので問題なさそうです。,0.0,0.0
113860,通話を考えている方はご検討された方が良いかと思います。,0.0,0.0
113941,まだ使って1日なのですが満足しております。,0.9,0.9
114002,また簡単に接続できるので使いやすいとおもいます。,0.9,0.9
114074,この値段でこのクオリティーはいいと思いました。,0.9,0.9
114143,長時間待つので仕事を終えて帰宅して充電し忘れても翌日も使えてとても助かっています。,0.9,0.9
114266,購入して1ヶ月しか経っていないのですが、左耳の音量が少し小さく色んな方々に試してもらった結果同意見ばかりでした。,0.1,-0.1
114432,違和感はあるけれど、多少なら大丈夫だろうと思いましたが最近、時々ノイズがしたりと不快な気持ちになりました。,0.4,-0.4
114591,また本体を充電する際、付属品の充電コードが奥までささりきれません。,0.4,-0.4
114690,一応は充電出来てるみたいですが元々このような仕様なのでしょうか。,0.0,0.0
114786,音質は良いと思いますが色んな疑問点があるので、このような評価に致しました。,0.1,-0.1
114897,前使っていたものはペアリングを切ると勝手に電源offになってくれたのですが、この商品はペアリング切った後自分で電源offにしてやる必要があります。,0.7,-0.7
115104,そうしなければガンガン電池が減り続けます。,0.2,-0.2
115167,その点だけイマイチでした。,0.8,-0.8
115206,音質は普通。,0.1,-0.1
115224,重すぎず軽すぎず、しっかりフィットして使い心地は良いです。,0.9,0.9
115311,広告に偽りなくバッテリーもちゃんと容量があります。,0.5,0.5
115386,シンプルな機能、簡素なデザインですが、音質がとても良いです。,0.9,0.9
115476,低音も高音もクリアに聞こえ心地よいです。,0.9,0.9
115536,とてもこの値段とは思えません。,0.2,0.2
115581,この価格でこの品質はすごいです。,0.9,0.9
115629,とても気に入っています。,0.9,0.9
115665,持ち運びにも便利、使用しやすいし紛失にも安心!,0.9,0.9
115732,音楽を聴くため購入しました。,0.0,0.0
115774,耳につけるものありましたが、落としたりする心配があったのでネック型にしました。,0.0,0.0
115891,ペアリングは問題なくできました。,0.7,0.7
115939,ただスマホ、アプリが悪いかもしれませんが、接続後フルボリュームになります。,0.3,-0.3
116050,また曲送り、戻りなどができません。,0.8,-0.8
116101,順番に流せば問題ないですが。,0.1,-0.1
116143,イヤホンとしては全く問題ありません。,0.4,0.4
116197,なので普通の評価にさせてもらいます。,0.0,0.0
116251,電源ボタンが効かず、電源offにできません。,0.9,-0.9
116311,また、音もしばしばノイズが入ります。,0.5,0.5
116365,ノイズがひどいです。,0.9,-0.9
116395,交換を検討しようと思います。,0.2,-0.2
116437,音質は良くも悪くもって感じです。,0.0,0.0
116485,以前使用していたbluetoothイヤホンが壊れたため急遽購入しました。,0.4,0.4
116575,購入しやすい金額なのに再生時間も長く、音質も良く、購入してよかったです。,0.9,0.9
116683,首元のコードが若干たるむのが気になりましたが、前使っていた他社の3千円程度のワイヤレスイヤホンと比べてかなり音質特に低音の音質がよいので満足しています。,0.7,0.7
116909,かなり低音域がはっきりしていていいです。,0.9,0.9
116969,また、イヤホンの長さや材質も取り回しがしやすいもので大変良いです。,0.9,0.9
117068,連続再生時間も長いので、長時間の作業に向いています。,0.2,0.2
117146,私は1980円で購入しました。,0.0,0.0
117183,おもにゲーム広野行動、映画などに使用しています。,0.0,0.0
117255,低音がすごい効いているので低音が好きな人は良い商品だと思います。,0.8,0.8
117351,音質はふつーです。iphoneに付いてくるイヤホンに低音を強くした感じです。,0.0,0.0
117453,スマホ3台、pc2台で音声録音をしようとしたが、まったく働かず。,0.8,-0.8
117541,不良品なのかわからないが、他社のイヤホン3つでは5台とも問題なし。,0.4,0.4
117636,音質は安いなりにはいい方だと思いますが、通話や録音ができないので、残念ですが1です。,0.7,-0.7
117760,セールで割引されており、レビューも高かったので購入しました。,0.3,0.3
117850,全体的によくできた商品だと思います。,0.9,0.9
117904,音質はなかなかですし、再生時間も長い。bluetoothは今のところ切断されるようなことは起こっていません。2000円以下で買えたので満足です。,0.9,0.9
118094,不満点としてはコードが長すぎるので、首にかけて持ち運ぶとダサい。,0.7,-0.7
118190,操作ボタンの一番手前が電源で、奥が再生停止ボタンです。,0.8,-0.8
118271,押しにくい。,0.8,-0.8
118289,梱包の関係上コードに癖がついているので、ぶら下げると変な感じになる。,0.2,-0.2
118391,こんなところでしょうか。,0.0,0.0
118427,全体的に良い商品でした。,0.9,0.9
118463,追記評価が異常に高い原因は企業側が5つ星レビューをしてくれたし消費者に対してアマギフを配布しているからです。,0.0,0.0
118623,この評価の信憑性はかなり低いでしょう。,0.8,-0.8
118680,特に星5の評価はあまりあてにまりません。,0.4,-0.4
118738,しっかりと確認されてから購入することをお勧めします。,0.1,0.1
118816,この値段でこの価格は本当に値打ちあると思います。,0.9,0.9
118888,以前はイヤホンをつけたままで1日持たずにキレてしまう事があったため再生時間が長いのを探してました。,0.2,-0.2
119033,連続再生20hで充電15hはありがたいです。,0.9,0.9
119087,安くて高品質な商品だと思います。,0.9,0.9
119135,音が大きい。,0.4,-0.4
119153,スマホ3台、pc2台で音声録音をしようとしたが、まったく働かず。,0.8,-0.8
119241,不良品なのかわからないが、他社のイヤホン3つでは5台とも問題なし。,0.4,0.4
119336,音質は安いなりにはいい方だと思いますが、通話や録音ができないので、残念ですが1です。,0.7,-0.7
119460,セールで割引されており、レビューも高かったので購入しました。,0.3,0.3
119550,全体的によくできた商品だと思います。,0.9,0.9
119604,音質はなかなかですし、再生時間も長い。bluetoothは今のところ切断されるようなことは起こっていません。2000円以下で買えたので満足です。,0.9,0.9
119794,不満点としてはコードが長すぎるので、首にかけて持ち運ぶとダサい。,0.7,-0.7
119890,操作ボタンの一番手前が電源で、奥が再生停止ボタンです。,0.8,-0.8
119971,押しにくい。,0.8,-0.8
119989,梱包の関係上コードに癖がついているので、ぶら下げると変な感じになる。,0.2,-0.2
120091,こんなところでしょうか。,0.0,0.0
120127,全体的に良い商品でした。,0.9,0.9
120163,追記評価が異常に高い原因は企業側が5つ星レビューをしてくれたし消費者に対してアマギフを配布しているからです。,0.0,0.0
